State,ZipCode,TaxRegionName,TaxRegionCode,CombinedRate,StateRate,CountyRate,CityRate,SpecialRate
AL,35553,WINSTON COUNTY,AELF,0.06,0.04,0.02,0,0
AL,35554,FAYETTE COUNTY,ABYV,0.06,0.04,0.02,0,0
AL,35555,FAYETTE COUNTY,ABYV,0.06,0.04,0.02,0,0
AL,35559,GLEN ALLEN (FAYETTE CO),ABZP,0.07,0.04,0.02,0.01,0
AL,35560,WALKER COUNTY,AEFJ,0.06,0.04,0.02,0,0
AL,35563,GUIN,ADDQ,0.09,0.04,0.02,0.03,0
AL,35564,HACKLEBURG,ADDV,0.08,0.04,0.02,0.02,0
AL,35565,HALEYVILLE (WINSTON CO),AELZ,0.09,0.04,0.02,0.03,0
AL,35570,HAMILTON,ADEC,0.09,0.04,0.02,0.03,0
AL,35571,FRANKLIN COUNTY,ABZX,0.06,0.04,0.02,0,0
AL,35572,WINSTON COUNTY,AELF,0.06,0.04,0.02,0,0
AL,35573,KANSAS,AEGP,0.07,0.04,0.02,0.01,0
AL,35574,LAMAR COUNTY,ACQN,0.06,0.04,0.02,0,0
AL,35575,LYNN,AEMG,0.08,0.04,0.02,0.02,0
AL,35576,LAMAR COUNTY,ACQN,0.06,0.04,0.02,0,0
AL,35577,LYNN PJ,DRWZ,0.07,0.04,0.02,0,0.01
AL,35578,WALKER COUNTY,AEFJ,0.06,0.04,0.02,0,0
AL,35579,WALKER COUNTY,AEFJ,0.06,0.04,0.02,0,0
AL,35580,WALKER COUNTY,AEFJ,0.06,0.04,0.02,0,0
AL,35581,FRANKLIN COUNTY,ABZX,0.06,0.04,0.02,0,0
AL,35582,RED BAY,ACAM,0.085,0.04,0.02,0.025,0
AL,35584,SIPSEY,AEHI,0.08,0.04,0.02,0.02,0
AL,35585,FRANKLIN COUNTY,ABZX,0.06,0.04,0.02,0,0
AL,35586,LAMAR COUNTY,ACQN,0.06,0.04,0.02,0,0
AL,35587,WALKER COUNTY,AEFJ,0.06,0.04,0.02,0,0
AL,35592,LAMAR COUNTY,ACQN,0.06,0.04,0.02,0,0
AL,35593,FRANKLIN COUNTY,ABZX,0.06,0.04,0.02,0,0
AL,35594,WINFIELD (MARION CO),ADEH,0.09,0.04,0.01,0.04,0
AL,35601,DECATUR (MORGAN CO),ADLL,0.09,0.04,0.01,0.04,0
AL,35602,DECATUR (MORGAN CO),ADLL,0.09,0.04,0.01,0.04,0
AL,35603,DECATUR (MORGAN CO),ADLL,0.09,0.04,0.01,0.04,0
AL,35610,LAUDERDALE COUNTY,ACRR,0.055,0.04,0.015,0,0
AL,35611,ATHENS,ACWC,0.09,0.04,0.02,0.03,0
AL,35612,ATHENS,ACWC,0.09,0.04,0.02,0.03,0
AL,35613,LIMESTONE COUNTY,ACVU,0.06,0.04,0.02,0,0
AL,35614,LIMESTONE COUNTY,ACVU,0.06,0.04,0.02,0,0
AL,35615,DECATUR UN,CXKU,0.08,0.04,0.02,0,0.02
AL,35616,COLBERT COUNTY,EHTP,0.055,0.04,0.005,0,0.01
AL,35617,LAUDERDALE COUNTY,ACRR,0.055,0.04,0.015,0,0
AL,35618,LAWRENCE COUNTY,ACTF,0.07,0.04,0.03,0,0
AL,35619,LAWRENCE COUNTY,ACTF,0.07,0.04,0.03,0,0
AL,35620,LIMESTONE COUNTY,ACVU,0.06,0.04,0.02,0,0
AL,35621,MORGAN COUNTY,ADLI,0.07,0.04,0.03,0,0
AL,35622,MORGAN COUNTY,ADLI,0.07,0.04,0.03,0,0
AL,35630,FLORENCE,ACSB,0.085,0.04,0.01,0.035,0
AL,35631,FLORENCE,ACSB,0.085,0.04,0.01,0.035,0
AL,35632,FLORENCE,ACSB,0.085,0.04,0.01,0.035,0
AL,35633,LAUDERDALE COUNTY,ACRR,0.055,0.04,0.015,0,0
AL,35634,LAUDERDALE COUNTY,ACRR,0.055,0.04,0.015,0,0
AL,35640,HARTSELLE,ADME,0.09,0.04,0.01,0.04,0
AL,35643,LAWRENCE COUNTY,ACTF,0.07,0.04,0.03,0,0
AL,35645,LAUDERDALE COUNTY,ACRR,0.055,0.04,0.015,0,0
AL,35646,COLBERT COUNTY,EHTP,0.055,0.04,0.005,0,0.01
AL,35647,LIMESTONE COUNTY,ACVU,0.06,0.04,0.02,0,0
AL,35648,LAUDERDALE COUNTY,ACRR,0.055,0.04,0.015,0,0
AL,35649,DECATUR UN,CXKU,0.08,0.04,0.02,0,0.02
AL,35650,LAWRENCE COUNTY,ACTF,0.07,0.04,0.03,0,0
AL,35651,LAWRENCE COUNTY,ACTF,0.07,0.04,0.03,0,0
AL,35652,LAUDERDALE COUNTY,ACRR,0.055,0.04,0.015,0,0
AL,35653,RUSSELLVILLE,ACAR,0.09,0.04,0.02,0.03,0
AL,35654,FRANKLIN COUNTY,ABZX,0.06,0.04,0.02,0,0
AL,35660,SHEFFIELD,ABHC,0.09,0.04,0.005,0.035,0.01
AL,35661,MUSCLE SHOALS,ABGX,0.09,0.04,0.005,0.035,0.01
AL,35670,MORGAN COUNTY,ADLI,0.07,0.04,0.03,0,0
AL,35671,LIMESTONE COUNTY,ACVU,0.06,0.04,0.02,0,0
AL,35672,LAWRENCE COUNTY,ACTF,0.07,0.04,0.03,0,0
AL,35673,LAWRENCE COUNTY,ACTF,0.07,0.04,0.03,0,0
AL,35674,TUSCUMBIA,ABHH,0.09,0.04,0.005,0.035,0.01
AL,35677,LAUDERDALE COUNTY,ACRR,0.055,0.04,0.015,0,0
AL,35739,LIMESTONE COUNTY,ACVU,0.06,0.04,0.02,0,0
AL,35740,BRIDGEPORT,ACHM,0.09,0.04,0.02,0.03,0
AL,35741,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35742,LIMESTONE COUNTY,ACVU,0.06,0.04,0.02,0,0
AL,35744,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35745,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35746,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35747,MARSHALL COUNTY,ADEM,0.05,0.04,0.01,0,0
AL,35748,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35749,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35750,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35751,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35752,HOLLYWOOD,ACIE,0.09,0.04,0.02,0.03,0
AL,35754,MORGAN COUNTY,ADLI,0.07,0.04,0.03,0,0
AL,35755,LANGSTON,ACIS,0.08,0.04,0.02,0.02,0
AL,35756,LIMESTONE COUNTY,ACVU,0.06,0.04,0.02,0,0
AL,35757,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35758,MADISON (MADISON CO),ADAM,0.09,0.04,0.005,0.035,0.01
AL,35759,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35760,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35761,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35762,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35763,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35764,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35765,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35766,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35767,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35768,SCOTTSBORO,ACJD,0.09,0.04,0.02,0.03,0
AL,35769,SCOTTSBORO,ACJD,0.09,0.04,0.02,0.03,0
AL,35771,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35772,STEVENSON PJ,ACJQ,0.075,0.04,0.02,0,0.015
AL,35773,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35774,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35775,MORGAN COUNTY,ADLI,0.07,0.04,0.03,0,0
AL,35776,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35801,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35802,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35803,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35804,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35805,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35806,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35807,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35808,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35809,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35810,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35811,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35812,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35813,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35814,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35815,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35816,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35824,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35893,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35894,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35895,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35896,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35897,MADISON COUNTY,ACZR,0.055,0.04,0.005,0,0.01
AL,35899,HUNTSVILLE (MADISON CO),ADAD,0.09,0.04,0.005,0.045,0
AL,35901,GADSDEN,ABXF,0.09,0.04,0.01,0.04,0
AL,35902,GADSDEN,ABXF,0.09,0.04,0.01,0.04,0
AL,35903,GADSDEN,ABXF,0.09,0.04,0.01,0.04,0
AL,35904,GADSDEN,ABXF,0.09,0.04,0.01,0.04,0
AL,35905,GLENCOE (ETOWAH CO),ABXK,0.09,0.04,0.01,0.04,0
AL,35906,RAINBOW,ABYB,0.09,0.04,0.01,0.04,0
AL,35907,SOUTHSIDE (ETOWAH CO),ABYL,0.09,0.04,0.01,0.04,0
AL,35950,ALBERTVILLE,ADEP,0.09,0.04,0,0.05,0
AL,35951,ALBERTVILLE,ADEP,0.09,0.04,0,0.05,0
AL,35952,ETOWAH COUNTY,ABWN,0.05,0.04,0.01,0,0
AL,35953,ST. CLAIR COUNTY,ADUY,0.06,0.04,0,0,0.02
AL,35954,ETOWAH COUNTY,ABWN,0.05,0.04,0.01,0,0
AL,35956,ETOWAH COUNTY,ABWN,0.05,0.04,0.01,0,0
AL,35957,BOAZ (MARSHALL CO),ADEZ,0.08,0.04,0,0.04,0
AL,35958,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35959,CHEROKEE COUNTY,AAXC,0.075,0.04,0.035,0,0
AL,35960,CHEROKEE COUNTY,AAXC,0.075,0.04,0.035,0,0
AL,35961,DEKALB COUNTY,ABQP,0.05,0.04,0.01,0,0
AL,35962,DEKALB COUNTY,ABQP,0.05,0.04,0.01,0,0
AL,35963,DEKALB COUNTY,ABQP,0.05,0.04,0.01,0,0
AL,35964,DOUGLAS,ADFE,0.08,0.04,0.01,0.03,0
AL,35966,JACKSON COUNTY,ACHJ,0.06,0.04,0.02,0,0
AL,35967,FORT PAYNE,ABRG,0.08,0.04,0.01,0.03,0
AL,35968,DEKALB COUNTY,ABQP,0.05,0.04,0.01,0,0
AL,35971,DEKALB COUNTY,ABQP,0.05,0.04,0.01,0,0
AL,35972,ETOWAH COUNTY,ABWN,0.05,0.04,0.01,0,0
AL,35973,CHEROKEE COUNTY,AAXC,0.075,0.04,0.035,0,0
AL,35974,GERALDINE PJ,ABRT,0.065,0.04,0.01,0,0.015
AL,35975,DEKALB COUNTY,ABQP,0.05,0.04,0.01,0,0
AL,35976,GUNTERSVILLE PJ,ADFR,0.07,0.04,0.01,0,0.02
AL,35978,HENAGAR,ABRX,0.09,0.04,0.01,0.04,0
AL,35979,DEKALB COUNTY,ABQP,0.05,0.04,0.01,0,0
AL,35980,MARSHALL COUNTY,ADEM,0.05,0.04,0.01,0,0
AL,35981,IDER PJ,ABSK,0.07,0.04,0.01,0,0.02
AL,35983,CHEROKEE COUNTY,AAXC,0.075,0.04,0.035,0,0
AL,35984,DEKALB COUNTY,ABQP,0.05,0.04,0.01,0,0
AL,35986,RAINSVILLE,ABTH,0.09,0.04,0.01,0.04,0
AL,35987,STEELE,ADXR,0.08,0.04,0,0.02,0.02
AL,35988,SYLVANIA,ABTK,0.09,0.04,0.01,0.04,0
AL,35989,DEKALB COUNTY,ABQP,0.05,0.04,0.01,0,0
AL,35990,WALNUT GROVE,ABYQ,0.08,0.04,0.01,0.03,0
AL,36003,AUTAUGA COUNTY,AAKE,0.06,0.04,0.02,0,0
AL,36005,PIKE COUNTY,ADOW,0.06,0.04,0.02,0,0
AL,36006,AUTAUGA COUNTY,AAKE,0.06,0.04,0.02,0,0
AL,36008,AUTAUGA COUNTY,AAKE,0.06,0.04,0.02,0,0
AL,36009,CRENSHAW COUNTY,ABKW,0.075,0.04,0.035,0,0
AL,36010,BRUNDIDGE,ADPC,0.08,0.04,0.02,0.02,0
AL,36013,PIKE ROAD PJ,DCMB,0.07625,0.04,0.025,0,0.01125
AL,36015,BUTLER COUNTY,AATD,0.055,0.04,0.015,0,0
AL,36016,BARBOUR COUNTY,AAOM,0.055,0.04,0.015,0,0
AL,36017,CLIO,AAPB,0.095,0.04,0.015,0.04,0
AL,36020,COOSADA,ABTX,0.085,0.04,0.01,0.035,0
AL,36022,ELMORE COUNTY,ABTU,0.05,0.04,0.01,0,0
AL,36024,ELMORE COUNTY,ABTU,0.05,0.04,0.01,0,0
AL,36025,ELMORE PJ,DCMI,0.065,0.04,0.01,0,0.015
AL,36026,ELMORE COUNTY,ABTU,0.05,0.04,0.01,0,0
AL,36027,EUFAULA,AAPG,0.095,0.04,0.015,0.04,0
AL,36028,COVINGTON COUNTY,ABJF,0.06,0.04,0.02,0,0
AL,36029,BULLOCK COUNTY,AASN,0.065,0.04,0.025,0,0
AL,36030,BUTLER COUNTY,AATD,0.055,0.04,0.015,0,0
AL,36031,MACON COUNTY,ACYL,0.05,0.04,0.01,0,0
AL,36032,FORT DEPOSIT,ACXI,0.105,0.04,0.04,0.025,0
AL,36033,GEORGIANA,AATK,0.095,0.04,0.015,0.04,0
AL,36034,PIKE COUNTY,ADOW,0.06,0.04,0.02,0,0
AL,36035,PIKE COUNTY,ADOW,0.06,0.04,0.02,0,0
AL,36036,MONTGOMERY COUNTY,ADKI,0.065,0.04,0.025,0,0
AL,36037,BUTLER COUNTY,AATD,0.055,0.04,0.015,0,0
AL,36038,GANTT,ABJV,0.08,0.04,0.02,0.02,0
AL,36039,MACON COUNTY,ACYL,0.05,0.04,0.01,0,0
AL,36040,LOWNDES COUNTY,ACXF,0.08,0.04,0.04,0,0
AL,36041,CRENSHAW COUNTY,ABKW,0.075,0.04,0.035,0,0
AL,36042,CRENSHAW COUNTY,ABKW,0.075,0.04,0.035,0,0
AL,36043,LOWNDES COUNTY,ACXF,0.08,0.04,0.04,0,0
AL,36046,CRENSHAW COUNTY,ABKW,0.075,0.04,0.035,0,0
AL,36047,LOWNDES COUNTY,ACXF,0.08,0.04,0.04,0,0
AL,36048,BARBOUR COUNTY,AAOM,0.055,0.04,0.015,0,0
AL,36049,LUVERNE,ABLS,0.1,0.04,0.035,0.025,0
AL,36051,AUTAUGA COUNTY,AAKE,0.06,0.04,0.02,0,0
AL,36052,PIKE ROAD PJ,DCMB,0.07625,0.04,0.025,0,0.01125
AL,36053,BULLOCK COUNTY,AASN,0.065,0.04,0.025,0,0
AL,36054,MILLBROOK,ABUN,0.085,0.04,0.01,0.035,0
AL,36057,PIKE ROAD,ADLC,0.0875,0.04,0.025,0.0225,0
AL,36064,PIKE ROAD PJ,DCMB,0.07625,0.04,0.025,0,0.01125
AL,36065,MONTGOMERY COUNTY,ADKI,0.065,0.04,0.025,0,0
AL,36066,PRATTVILLE (AUTAUGA CO),AALD,0.095,0.04,0.02,0.035,0
AL,36067,PRATTVILLE (AUTAUGA CO),AALD,0.095,0.04,0.02,0.035,0
AL,36068,PRATTVILLE (AUTAUGA CO),AALD,0.095,0.04,0.02,0.035,0
AL,36069,MONTGOMERY COUNTY,ADKI,0.065,0.04,0.025,0,0
AL,36071,CRENSHAW COUNTY,ABKW,0.075,0.04,0.035,0,0
AL,36072,EUFAULA,AAPG,0.095,0.04,0.015,0.04,0
AL,36075,SHORTER PJ,ACZF,0.075,0.04,0.01,0,0.025
AL,36078,ELMORE COUNTY,ABTU,0.05,0.04,0.01,0,0
AL,36079,TROY,ADPM,0.09,0.04,0.02,0.03,0
AL,36080,ELMORE COUNTY,ABTU,0.05,0.04,0.01,0,0
AL,36081,TROY,ADPM,0.09,0.04,0.02,0.03,0
AL,36082,TROY,ADPM,0.09,0.04,0.02,0.03,0
AL,36083,TUSKEGEE,ACZH,0.1,0.04,0.01,0.05,0
AL,36087,TUSKEGEE,ACZH,0.1,0.04,0.01,0.05,0
AL,36088,TUSKEGEE,ACZH,0.1,0.04,0.01,0.05,0
AL,36089,UNION SPRINGS,AASY,0.1,0.04,0.025,0.035,0
AL,36091,CHILTON COUNTY,AAYO,0.06,0.04,0.02,0,0
AL,36092,WETUMPKA PJ,ABVH,0.065,0.04,0.01,0,0.015
AL,36093,ELMORE COUNTY,ABTU,0.05,0.04,0.01,0,0
AL,36101,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36102,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36103,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36104,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36105,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36106,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36107,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36108,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36109,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36110,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36111,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36112,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36113,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36114,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36115,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36116,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36117,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36118,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36119,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36120,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36121,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36123,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36124,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36125,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36130,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36131,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36132,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36133,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36134,MONTGOMERY,ADKT,0.1,0.04,0.025,0.035,0
AL,36201,ANNISTON,AAUB,0.1,0.04,0.01,0.05,0
AL,36202,ANNISTON,AAUB,0.1,0.04,0.01,0.05,0
AL,36203,OXFORD (CALHOUN CO),AAVK,0.1,0.04,0.01,0.05,0
AL,36204,ANNISTON,AAUB,0.1,0.04,0.01,0.05,0
AL,36205,ANNISTON,AAUB,0.1,0.04,0.01,0.05,0
AL,36206,ANNISTON PJ,AAUE,0.095,0.04,0.03,0,0.025
AL,36207,ANNISTON,AAUB,0.1,0.04,0.01,0.05,0
AL,36250,CALHOUN COUNTY,AATZ,0.07,0.04,0.03,0,0
AL,36251,CLAY COUNTY,ABDL,0.06,0.04,0.02,0,0
AL,36254,CALHOUN COUNTY,AATZ,0.07,0.04,0.03,0,0
AL,36255,CLAY COUNTY,ABDL,0.06,0.04,0.02,0,0
AL,36256,NEW SITE,AEDC,0.09,0.04,0.02,0.03,0
AL,36257,OXFORD (CALHOUN CO),AAVK,0.1,0.04,0.01,0.05,0
AL,36258,CLAY COUNTY,ABDL,0.06,0.04,0.02,0,0
AL,36260,OXFORD (CALHOUN CO),AAVK,0.1,0.04,0.01,0.05,0
AL,36261,HEFLIN,ABEO,0.09,0.04,0.02,0.03,0
AL,36262,CLEBURNE COUNTY,ABEI,0.06,0.04,0.02,0,0
AL,36263,RANDOLPH COUNTY,ADPR,0.065,0.04,0.025,0,0
AL,36264,CLEBURNE COUNTY,ABEI,0.06,0.04,0.02,0,0
AL,36265,JACKSONVILLE,AAVA,0.1,0.04,0.01,0.05,0
AL,36266,CLAY COUNTY,ABDL,0.06,0.04,0.02,0,0
AL,36267,CLAY COUNTY,ABDL,0.06,0.04,0.02,0,0
AL,36268,TALLADEGA COUNTY,ADZP,0.07,0.04,0.03,0,0
AL,36269,CLEBURNE COUNTY,ABEI,0.06,0.04,0.02,0,0
AL,36271,CALHOUN COUNTY,AATZ,0.07,0.04,0.03,0,0
AL,36272,PIEDMONT (CALHOUN CO),AAVP,0.1,0.04,0.01,0.05,0
AL,36273,CLEBURNE COUNTY,ABEI,0.06,0.04,0.02,0,0
AL,36274,RANDOLPH COUNTY,ADPR,0.065,0.04,0.025,0,0
AL,36275,CHEROKEE COUNTY,AAXC,0.075,0.04,0.035,0,0
AL,36276,RANDOLPH COUNTY,ADPR,0.065,0.04,0.025,0,0
AL,36277,WEAVER,AAVX,0.1,0.04,0.01,0.05,0
AL,36278,RANDOLPH COUNTY,ADPR,0.065,0.04,0.025,0,0
AL,36279,CALHOUN COUNTY,AATZ,0.07,0.04,0.03,0,0
AL,36280,RANDOLPH COUNTY,ADPR,0.065,0.04,0.025,0,0
AL,36301,DOTHAN (HOUSTON CO),ACGG,0.09,0.04,0.01,0.04,0
AL,36302,DOTHAN (HOUSTON CO),ACGG,0.09,0.04,0.01,0.04,0
AL,36303,DOTHAN (HOUSTON CO),ACGG,0.09,0.04,0.01,0.04,0
AL,36305,DOTHAN (HOUSTON CO),ACGG,0.09,0.04,0.01,0.04,0
AL,36310,HENRY COUNTY,ACEP,0.06,0.04,0.02,0,0
AL,36311,DALE COUNTY,ABNA,0.06,0.04,0.02,0,0
AL,36312,HOUSTON COUNTY,ACFJ,0.05,0.04,0.01,0,0
AL,36313,GENEVA COUNTY,ACBD,0.06,0.04,0.02,0,0
AL,36314,BLACK,ACBI,0.08,0.04,0.02,0.02,0
AL,36316,GENEVA COUNTY,ACBD,0.06,0.04,0.02,0,0
AL,36317,HENRY COUNTY,ACEP,0.06,0.04,0.02,0,0
AL,36318,GENEVA COUNTY,ACBD,0.06,0.04,0.02,0,0
AL,36319,HENRY COUNTY,ACEP,0.06,0.04,0.02,0,0
AL,36320,HOUSTON COUNTY,ACFJ,0.05,0.04,0.01,0,0
AL,36321,COWARTS,ACGB,0.07,0.04,0.01,0.02,0
AL,36322,DALEVILLE,ABNP,0.09,0.04,0.01,0.04,0
AL,36323,COFFEE COUNTY,ABFA,0.05,0.04,0.01,0,0
AL,36330,ENTERPRISE (COFFEE CO),ABFI,0.09,0.04,0.01,0.04,0
AL,36340,GENEVA,ACBR,0.095,0.04,0.02,0.035,0
AL,36343,HOUSTON COUNTY,ACFJ,0.05,0.04,0.01,0,0
AL,36344,GENEVA COUNTY,ACBD,0.06,0.04,0.02,0,0
AL,36345,HEADLAND,ACEX,0.09,0.04,0.02,0.03,0
AL,36346,COFFEE COUNTY,ABFA,0.05,0.04,0.01,0,0
AL,36349,MALVERN,ACCB,0.08,0.04,0.02,0.02,0
AL,36350,DALE COUNTY,ABNA,0.06,0.04,0.02,0,0
AL,36351,COFFEE COUNTY,ABFA,0.05,0.04,0.01,0,0
AL,36352,HOUSTON COUNTY,ACFJ,0.05,0.04,0.01,0,0
AL,36353,HENRY COUNTY,ACEP,0.06,0.04,0.02,0,0
AL,36360,OZARK,ABPF,0.09,0.04,0.01,0.04,0
AL,36361,OZARK,ABPF,0.09,0.04,0.01,0.04,0
AL,36362,DALE COUNTY,ABNA,0.06,0.04,0.02,0,0
AL,36370,HOUSTON COUNTY,ACFJ,0.05,0.04,0.01,0,0
AL,36371,PINCKARD,ABPK,0.08,0.04,0.02,0.02,0
AL,36373,HENRY COUNTY,ACEP,0.06,0.04,0.02,0,0
AL,36374,DALE COUNTY,ABNA,0.06,0.04,0.02,0,0
AL,36375,GENEVA COUNTY,ACBD,0.06,0.04,0.02,0,0
AL,36376,WEBB,ACHE,0.08,0.04,0.01,0.03,0
AL,36401,CONECUH COUNTY,ABHM,0.06,0.04,0.02,0,0
AL,36420,ANDALUSIA,ABJI,0.095,0.04,0.02,0.035,0
AL,36421,COVINGTON COUNTY,ABJF,0.06,0.04,0.02,0,0
AL,36425,MONROE COUNTY,ADIW,0.065,0.04,0.025,0,0
AL,36426,ESCAMBIA COUNTY,ABVJ,0.09,0.04,0.05,0,0
AL,36429,CONECUH COUNTY,ABHM,0.06,0.04,0.02,0,0
AL,36432,CONECUH COUNTY,ABHM,0.06,0.04,0.02,0,0
AL,36435,WILCOX COUNTY,AEJJ,0.075,0.04,0.035,0,0
AL,36436,CLARKE COUNTY,ABBT,0.05,0.04,0.01,0,0
AL,36439,EXCEL,ADJD,0.085,0.04,0.025,0.02,0
AL,36441,ESCAMBIA COUNTY,ABVJ,0.09,0.04,0.05,0,0
AL,36442,FLORALA,ABJQ,0.09,0.04,0.02,0.03,0
AL,36444,MONROE COUNTY,ADIW,0.065,0.04,0.025,0,0
AL,36445,MONROE COUNTY,ADIW,0.065,0.04,0.025,0,0
AL,36446,FULTON,ABCH,0.08,0.04,0.01,0.03,0
AL,36449,MONROE COUNTY,ADIW,0.065,0.04,0.025,0,0
AL,36451,CLARKE COUNTY,ABBT,0.05,0.04,0.01,0,0
AL,36453,GENEVA COUNTY,ACBD,0.06,0.04,0.02,0,0
AL,36454,CONECUH COUNTY,ABHM,0.06,0.04,0.02,0,0
AL,36455,LOCKHART,ABKA,0.08,0.04,0.02,0.02,0
AL,36456,BUTLER COUNTY,AATD,0.055,0.04,0.015,0,0
AL,36458,MONROEVILLE PJ,ADJU,0.0775,0.04,0.025,0,0.0125
AL,36460,MONROEVILLE,ADJR,0.09,0.04,0.025,0.025,0
AL,36467,OPP,ABKF,0.1,0.04,0.02,0.04,0
AL,36470,MONROE COUNTY,ADIW,0.065,0.04,0.025,0,0
AL,36471,MONROE COUNTY,ADIW,0.065,0.04,0.025,0,0
