State,ZipCode,CombinedRate,TaxRegionName,TaxRegionCode
AL,35987,0.08,STEELE,ADXR
AL,35988,0.09,SYLVANIA,ABTK
AL,35989,0.05,DEKALB COUNTY,ABQP
AL,35990,0.08,WALNUT GROVE,ABYQ
AL,36003,0.06,AUTAUGA COUNTY,AAKE
AL,36005,0.06,PIKE COUNTY,ADOW
AL,36006,0.06,AUTAUGA COUNTY,AAKE
AL,36008,0.06,AUTAUGA COUNTY,AAKE
AL,36009,0.075,CRENSHAW COUNTY,ABKW
AL,36010,0.08,BRUNDIDGE,ADPC
AL,36013,0.07625,PIKE ROAD PJ,DCMB
AL,36015,0.055,BUTLER COUNTY,AATD
AL,36016,0.055,BARBOUR COUNTY,AAOM
AL,36017,0.095,CLIO,AAPB
AL,36020,0.085,COOSADA,ABTX
AL,36022,0.05,ELMORE COUNTY,ABTU
AL,36024,0.05,ELMORE COUNTY,ABTU
AL,36025,0.065,ELMORE PJ,DCMI
AL,36026,0.05,ELMORE COUNTY,ABTU
AL,36027,0.095,EUFAULA,AAPG
AL,36028,0.06,COVINGTON COUNTY,ABJF
AL,36029,0.065,BULLOCK COUNTY,AASN
AL,36030,0.055,BUTLER COUNTY,AATD
AL,36031,0.05,MACON COUNTY,ACYL
AL,36032,0.105,FORT DEPOSIT,ACXI
AL,36033,0.095,GEORGIANA,AATK
AL,36034,0.06,PIKE COUNTY,ADOW
AL,36035,0.06,PIKE COUNTY,ADOW
AL,36036,0.065,MONTGOMERY COUNTY,ADKI
AL,36037,0.055,BUTLER COUNTY,AATD
AL,36038,0.08,GANTT,ABJV
AL,36039,0.05,MACON COUNTY,ACYL
AL,36040,0.08,LOWNDES COUNTY,ACXF
AL,36041,0.075,CRENSHAW COUNTY,ABKW
AL,36042,0.075,CRENSHAW COUNTY,ABKW
AL,36043,0.08,LOWNDES COUNTY,ACXF
AL,36046,0.075,CRENSHAW COUNTY,ABKW
AL,36047,0.08,LOWNDES COUNTY,ACXF
AL,36048,0.055,BARBOUR COUNTY,AAOM
AL,36049,0.1,LUVERNE,ABLS
AL,36051,0.06,AUTAUGA COUNTY,AAKE
AL,36052,0.07625,PIKE ROAD PJ,DCMB
AL,36053,0.065,BULLOCK COUNTY,AASN
AL,36054,0.085,MILLBROOK,ABUN
AL,36057,0.0875,PIKE ROAD,ADLC
AL,36064,0.07625,PIKE ROAD PJ,DCMB
AL,36065,0.065,MONTGOMERY COUNTY,ADKI
AL,36066,0.095,PRATTVILLE (AUTAUGA CO),AALD
AL,36067,0.095,PRATTVILLE (AUTAUGA CO),AALD
AL,36068,0.095,PRATTVILLE (AUTAUGA CO),AALD
AL,36069,0.065,MONTGOMERY COUNTY,ADKI
AL,36071,0.075,CRENSHAW COUNTY,ABKW
AL,36072,0.095,EUFAULA,AAPG
AL,36075,0.075,SHORTER PJ,ACZF
AL,36078,0.05,ELMORE COUNTY,ABTU
AL,36079,0.09,TROY,ADPM
AL,36080,0.05,ELMORE COUNTY,ABTU
AL,36081,0.09,TROY,ADPM
AL,36082,0.09,TROY,ADPM
AL,36083,0.1,TUSKEGEE,ACZH
AL,36087,0.1,TUSKEGEE,ACZH
AL,36088,0.1,TUSKEGEE,ACZH
AL,36089,0.1,UNION SPRINGS,AASY
AL,36091,0.06,CHILTON COUNTY,AAYO
AL,36092,0.065,WETUMPKA PJ,ABVH
AL,36093,0.05,ELMORE COUNTY,ABTU
AL,36101,0.1,MONTGOMERY,ADKT
AL,36102,0.1,MONTGOMERY,ADKT
AL,36103,0.1,MONTGOMERY,ADKT
AL,36104,0.1,MONTGOMERY,ADKT
AL,36105,0.1,MONTGOMERY,ADKT
AL,36106,0.1,MONTGOMERY,ADKT
AL,36107,0.1,MONTGOMERY,ADKT
AL,36108,0.1,MONTGOMERY,ADKT
AL,36109,0.1,MONTGOMERY,ADKT
AL,36110,0.1,MONTGOMERY,ADKT
AL,36111,0.1,MONTGOMERY,ADKT
AL,36112,0.1,MONTGOMERY,ADKT
AL,36113,0.1,MONTGOMERY,ADKT
AL,36114,0.1,MONTGOMERY,ADKT
AL,36115,0.1,MONTGOMERY,ADKT
AL,36116,0.1,MONTGOMERY,ADKT
AL,36117,0.1,MONTGOMERY,ADKT
AL,36118,0.1,MONTGOMERY,ADKT
AL,36119,0.1,MONTGOMERY,ADKT
AL,36120,0.1,MONTGOMERY,ADKT
AL,36121,0.1,MONTGOMERY,ADKT
AL,36123,0.1,MONTGOMERY,ADKT
AL,36124,0.1,MONTGOMERY,ADKT
AL,36125,0.1,MONTGOMERY,ADKT
AL,36130,0.1,MONTGOMERY,ADKT
AL,36131,0.1,MONTGOMERY,ADKT
AL,36132,0.1,MONTGOMERY,ADKT
AL,36133,0.1,MONTGOMERY,ADKT
AL,36134,0.1,MONTGOMERY,ADKT
AL,36201,0.1,ANNISTON,AAUB
AL,36202,0.1,ANNISTON,AAUB
AL,36203,0.1,OXFORD (CALHOUN CO),AAVK
AL,36204,0.1,ANNISTON,AAUB
AL,36205,0.1,ANNISTON,AAUB
AL,36206,0.095,ANNISTON PJ,AAUE
AL,36207,0.1,ANNISTON,AAUB
AL,36250,0.07,CALHOUN COUNTY,AATZ
AL,36251,0.06,CLAY COUNTY,ABDL
AL,36254,0.07,CALHOUN COUNTY,AATZ
AL,36255,0.06,CLAY COUNTY,ABDL
AL,36256,0.09,NEW SITE,AEDC
AL,36257,0.1,OXFORD (CALHOUN CO),AAVK
AL,36258,0.06,CLAY COUNTY,ABDL
AL,36260,0.1,OXFORD (CALHOUN CO),AAVK
AL,36261,0.09,HEFLIN,ABEO
AL,36262,0.06,CLEBURNE COUNTY,ABEI
AL,36263,0.065,RANDOLPH COUNTY,ADPR
AL,36264,0.06,CLEBURNE COUNTY,ABEI
AL,36265,0.1,JACKSONVILLE,AAVA
AL,36266,0.06,CLAY COUNTY,ABDL
AL,36267,0.06,CLAY COUNTY,ABDL
AL,36268,0.07,TALLADEGA COUNTY,ADZP
AL,36269,0.06,CLEBURNE COUNTY,ABEI
AL,36271,0.07,CALHOUN COUNTY,AATZ
AL,36272,0.1,PIEDMONT (CALHOUN CO),AAVP
AL,36273,0.06,CLEBURNE COUNTY,ABEI
AL,36274,0.065,RANDOLPH COUNTY,ADPR
AL,36275,0.075,CHEROKEE COUNTY,AAXC
AL,36276,0.065,RANDOLPH COUNTY,ADPR
AL,36277,0.1,WEAVER,AAVX
AL,36278,0.065,RANDOLPH COUNTY,ADPR
AL,36279,0.07,CALHOUN COUNTY,AATZ
AL,36280,0.065,RANDOLPH COUNTY,ADPR
AL,36301,0.09,DOTHAN (HOUSTON CO),ACGG
AL,36302,0.09,DOTHAN (HOUSTON CO),ACGG
AL,36303,0.09,DOTHAN (HOUSTON CO),ACGG
AL,36305,0.09,DOTHAN (HOUSTON CO),ACGG
AL,36310,0.06,HENRY COUNTY,ACEP
AL,36311,0.06,DALE COUNTY,ABNA
AL,36312,0.05,HOUSTON COUNTY,ACFJ
AL,36313,0.06,GENEVA COUNTY,ACBD
AL,36314,0.08,BLACK,ACBI
AL,36316,0.06,GENEVA COUNTY,ACBD
AL,36317,0.06,HENRY COUNTY,ACEP
AL,36318,0.06,GENEVA COUNTY,ACBD
AL,36319,0.06,HENRY COUNTY,ACEP
AL,36320,0.05,HOUSTON COUNTY,ACFJ
AL,36321,0.07,COWARTS,ACGB
AL,36322,0.09,DALEVILLE,ABNP
AL,36323,0.05,COFFEE COUNTY,ABFA
AL,36330,0.09,ENTERPRISE (COFFEE CO),ABFI
AL,36340,0.095,GENEVA,ACBR
AL,36343,0.05,HOUSTON COUNTY,ACFJ
AL,36344,0.06,GENEVA COUNTY,ACBD
AL,36345,0.09,HEADLAND,ACEX
AL,36346,0.05,COFFEE COUNTY,ABFA
AL,36349,0.08,MALVERN,ACCB
AL,36350,0.06,DALE COUNTY,ABNA
AL,36351,0.05,COFFEE COUNTY,ABFA
AL,36352,0.05,HOUSTON COUNTY,ACFJ
AL,36353,0.06,HENRY COUNTY,ACEP
AL,36360,0.09,OZARK,ABPF
AL,36361,0.09,OZARK,ABPF
AL,36362,0.06,DALE COUNTY,ABNA
AL,36370,0.05,HOUSTON COUNTY,ACFJ
AL,36371,0.08,PINCKARD,ABPK
AL,36373,0.06,HENRY COUNTY,ACEP
AL,36374,0.06,DALE COUNTY,ABNA
AL,36375,0.06,GENEVA COUNTY,ACBD
AL,36376,0.08,WEBB,ACHE
AL,36401,0.06,CONECUH COUNTY,ABHM
AL,36420,0.095,ANDALUSIA,ABJI
AL,36421,0.06,COVINGTON COUNTY,ABJF
AL,36425,0.065,MONROE COUNTY,ADIW
AL,36426,0.09,ESCAMBIA COUNTY,ABVJ
AL,36429,0.06,CONECUH COUNTY,ABHM
AL,36432,0.06,CONECUH COUNTY,ABHM
AL,36435,0.075,WILCOX COUNTY,AEJJ
AL,36436,0.05,CLARKE COUNTY,ABBT
AL,36439,0.085,EXCEL,ADJD
AL,36441,0.09,ESCAMBIA COUNTY,ABVJ
AL,36442,0.09,FLORALA,ABJQ
AL,36444,0.065,MONROE COUNTY,ADIW
AL,36445,0.065,MONROE COUNTY,ADIW
AL,36446,0.08,FULTON,ABCH
AL,36449,0.065,MONROE COUNTY,ADIW
AL,36451,0.05,CLARKE COUNTY,ABBT
AL,36453,0.06,GENEVA COUNTY,ACBD
AL,36454,0.06,CONECUH COUNTY,ABHM
AL,36455,0.08,LOCKHART,ABKA
AL,36456,0.055,BUTLER COUNTY,AATD
AL,36458,0.0775,MONROEVILLE PJ,ADJU
AL,36460,0.09,MONROEVILLE,ADJR
AL,36467,0.1,OPP,ABKF
AL,36470,0.065,MONROE COUNTY,ADIW
AL,36471,0.065,MONROE COUNTY,ADIW
AL,36473,0.06,CONECUH COUNTY,ABHM
AL,36474,0.06,COVINGTON COUNTY,ABJF
AL,36475,0.06,CONECUH COUNTY,ABHM
AL,36476,0.08,RIVER FALLS,ABKP
AL,36477,0.09,SAMSON,ACCG
AL,36480,0.065,MONROE COUNTY,ADIW
AL,36481,0.065,MONROE COUNTY,ADIW
AL,36482,0.05,CLARKE COUNTY,ABBT
AL,36483,0.06,COVINGTON COUNTY,ABJF
AL,36502,0.095,ATMORE PJ,ABVP
AL,36503,0.1,ATMORE,ABVM
AL,36505,0.075,CREOLA PJ,ADHB
AL,36507,0.085,BAY MINETTE PJ,AALO
AL,36509,0.1,BAYOU LA BATRE,ADGH
AL,36511,0.07,BALDWIN COUNTY,AALI
AL,36512,0.055,MOBILE COUNTY,ADGC
AL,36513,0.04,ALABAMA STATE,AAKB
AL,36518,0.04,ALABAMA STATE,AAKB
AL,36521,0.055,MOBILE COUNTY,ADGC
AL,36522,0.1,CITRONELLE,ADGT
AL,36523,0.055,MOBILE COUNTY,ADGC
AL,36524,0.05,CLARKE COUNTY,ABBT
AL,36525,0.095,CREOLA,ADGY
AL,36526,0.095,DAPHNE,AALU
AL,36527,0.085,SPANISH FORT,AAOB
AL,36528,0.1,DAUPHIN ISLAND,ADHH
AL,36529,0.04,ALABAMA STATE,AAKB
AL,36530,0.085,ELBERTA PJ,AAMC
AL,36532,0.08,FAIRHOPE PJ,EGTV
AL,36533,0.09,FAIRHOPE,AAMJ
AL,36535,0.1,FOLEY,AAME
AL,36536,0.1,FOLEY,AAME
AL,36538,0.04,ALABAMA STATE,AAKB
AL,36539,0.04,ALABAMA STATE,AAKB
AL,36540,0.05,CLARKE COUNTY,ABBT
AL,36541,0.055,MOBILE COUNTY,ADGC
AL,36542,0.1,GULF SHORES,AAML
AL,36543,0.09,ESCAMBIA COUNTY,ABVJ
AL,36544,0.055,MOBILE COUNTY,ADGC
AL,36545,0.09,JACKSON,ABCT
AL,36547,0.1,GULF SHORES,AAML
AL,36548,0.04,ALABAMA STATE,AAKB
AL,36549,0.07,BALDWIN COUNTY,AALI
AL,36550,0.07,BALDWIN COUNTY,AALI
AL,36551,0.08,LOXLEY PJ,AAMT
AL,36553,0.04,ALABAMA STATE,AAKB
AL,36555,0.09,MAGNOLIA SPRINGS,EFGA
AL,36556,0.04,ALABAMA STATE,AAKB
AL,36558,0.04,ALABAMA STATE,AAKB
AL,36559,0.08,FAIRHOPE PJ,EGTV
AL,36560,0.055,MOBILE COUNTY,ADGC
AL,36561,0.1,ORANGE BEACH,AAND
AL,36562,0.07,BALDWIN COUNTY,AALI
AL,36564,0.08,FAIRHOPE PJ,EGTV
AL,36567,0.07,BALDWIN COUNTY,AALI
AL,36568,0.0775,BAYOU LA BATRE PJ,ADGK
AL,36569,0.04,ALABAMA STATE,AAKB
AL,36571,0.1,SARALAND,ADIH
AL,36572,0.1,SATSUMA,ADIK
AL,36574,0.07,BALDWIN COUNTY,AALI
AL,36575,0.07,SEMMES PJ UN,EISL
AL,36576,0.08,SILVERHILL PJ,AANU
AL,36577,0.095,DAPHNE,AALU
AL,36578,0.0775,SPANISH FORT PJ,AAOE
AL,36579,0.07,BALDWIN COUNTY,AALI
AL,36580,0.07,BALDWIN COUNTY,AALI
AL,36581,0.04,ALABAMA STATE,AAKB
AL,36582,0.08,MOBILE PJ,ADHV
AL,36583,0.04,ALABAMA STATE,AAKB
AL,36584,0.04,ALABAMA STATE,AAKB
AL,36585,0.04,ALABAMA STATE,AAKB
AL,36587,0.055,MOBILE COUNTY,ADGC
AL,36590,0.1,MOBILE,ADHS
AL,36601,0.1,MOBILE,ADHS
AL,36602,0.1,MOBILE,ADHS
AL,36603,0.1,MOBILE,ADHS
AL,36604,0.1,MOBILE,ADHS
AL,36605,0.1,MOBILE,ADHS
AL,36606,0.1,MOBILE,ADHS
AL,36607,0.1,MOBILE,ADHS
AL,36608,0.1,MOBILE,ADHS
AL,36609,0.1,MOBILE,ADHS
AL,36610,0.1,PRICHARD,ADIC
AL,36611,0.1,CHICKASAW,ADGO
AL,36612,0.1,PRICHARD,ADIC
AL,36613,0.1,PRICHARD,ADIC
AL,36615,0.1,MOBILE,ADHS
AL,36616,0.1,MOBILE,ADHS
AL,36617,0.1,MOBILE,ADHS
AL,36618,0.1,MOBILE,ADHS
AL,36619,0.08,MOBILE PJ,ADHV
AL,36625,0.1,MOBILE,ADHS
AL,36628,0.1,MOBILE,ADHS
AL,36630,0.1,MOBILE,ADHS
AL,36633,0.1,MOBILE,ADHS
AL,36640,0.1,MOBILE,ADHS
AL,36641,0.1,MOBILE,ADHS
AL,36644,0.1,MOBILE,ADHS
AL,36652,0.1,MOBILE,ADHS
AL,36660,0.1,MOBILE,ADHS
AL,36663,0.1,CHICKASAW,ADGO
AL,36670,0.1,MOBILE,ADHS
AL,36671,0.1,CHICKASAW,ADGO
AL,36675,0.1,MOBILE,ADHS
AL,36685,0.1,MOBILE,ADHS
AL,36688,0.1,MOBILE,ADHS
AL,36689,0.1,MOBILE,ADHS
AL,36691,0.1,MOBILE,ADHS
AL,36693,0.1,MOBILE,ADHS
AL,36695,0.08,MOBILE PJ,ADHV
AL,36701,0.1,SELMA,ABQE
AL,36703,0.1,SELMA,ABQE
AL,36720,0.075,WILCOX COUNTY,AEJJ
AL,36721,0.075,WILCOX COUNTY,AEJJ
AL,36722,0.075,WILCOX COUNTY,AEJJ
AL,36723,0.075,WILCOX COUNTY,AEJJ
AL,36726,0.075,WILCOX COUNTY,AEJJ
AL,36727,0.05,CLARKE COUNTY,ABBT
AL,36728,0.075,WILCOX COUNTY,AEJJ
AL,36732,0.09,DEMOPOLIS,ADBO
AL,36736,0.06,MARENGO COUNTY,ADBL
AL,36738,0.06,MARENGO COUNTY,ADBL
AL,36740,0.09,FORKLAND,ACDF
AL,36741,0.075,WILCOX COUNTY,AEJJ
AL,36742,0.06,MARENGO COUNTY,ADBL
AL,36744,0.07,HALE COUNTY,ACDO
AL,36745,0.06,MARENGO COUNTY,ADBL
AL,36748,0.09,LINDEN,ADCE
AL,36749,0.06,AUTAUGA COUNTY,AAKE
AL,36750,0.06,CHILTON COUNTY,AAYO
AL,36751,0.075,WILCOX COUNTY,AEJJ
AL,36752,0.08,LOWNDES COUNTY,ACXF
AL,36753,0.075,WILCOX COUNTY,AEJJ
AL,36754,0.06,MARENGO COUNTY,ADBL
AL,36756,0.1,MARION,ADND
AL,36758,0.055,DALLAS COUNTY,ABPR
AL,36759,0.055,DALLAS COUNTY,ABPR
AL,36761,0.055,DALLAS COUNTY,ABPR
AL,36762,0.05,CLARKE COUNTY,ABBT
AL,36763,0.08,MYRTLEWOOD,ADCJ
AL,36764,0.06,MARENGO COUNTY,ADBL
AL,36765,0.07,HALE COUNTY,ACDO
AL,36766,0.075,WILCOX COUNTY,AEJJ
AL,36767,0.055,DALLAS COUNTY,ABPR
AL,36768,0.075,WILCOX COUNTY,AEJJ
AL,36769,0.075,WILCOX COUNTY,AEJJ
AL,36773,0.055,DALLAS COUNTY,ABPR
AL,36775,0.055,DALLAS COUNTY,ABPR
AL,36776,0.07,HALE COUNTY,ACDO
AL,36782,0.06,MARENGO COUNTY,ADBL
AL,36783,0.06,MARENGO COUNTY,ADBL
AL,36784,0.1,THOMASVILLE,ABDC
AL,36785,0.08,LOWNDES COUNTY,ACXF
AL,36786,0.1,UNIONTOWN,ADNK
AL,36790,0.06,CHILTON COUNTY,AAYO
AL,36792,0.08,BIBB COUNTY,AAPQ
AL,36793,0.08,BIBB COUNTY,AAPQ
AL,36801,0.09,OPELIKA,ACVC
AL,36803,0.09,OPELIKA,ACVC
AL,36804,0.07,OPELIKA UN,ACVF
AL,36830,0.09,AUBURN,ACUQ
AL,36831,0.09,AUBURN,ACUQ
AL,36832,0.09,AUBURN,ACUQ
AL,36849,0.09,AUBURN,ACUQ
AL,36850,0.06,TALLAPOOSA COUNTY,AEBQ
AL,36851,0.08,RUSSELL CO (RM/7057),ADQR
AL,36852,0.07,OPELIKA UN,ACVF
AL,36853,0.06,TALLAPOOSA COUNTY,AEBQ
AL,36854,0.1,VALLEY,AAWV
AL,36855,0.09,CHAMBERS COUNTY,EJKX
AL,36856,0.08,RUSSELL CO (RM/7057),ADQR
AL,36858,0.08,RUSSELL CO (RM/7057),ADQR
AL,36859,0.08,RUSSELL CO (RM/7057),ADQR
AL,36860,0.08,RUSSELL CO (RM/7057),ADQR
AL,36861,0.075,JACKSONS GAP PJ,AEDA
AL,36862,0.09,CHAMBERS COUNTY,EJKX
AL,36863,0.1,LANETT,AAWQ
AL,36865,0.08,LEE COUNTY,ACUN
AL,36866,0.05,MACON COUNTY,ACYL
AL,36867,0.09,PHENIX CITY (RUSSELL CO),ADRH
AL,36868,0.09,PHENIX CITY (RUSSELL CO),ADRH
AL,36869,0.09,PHENIX CITY (RUSSELL CO),ADRH
AL,36870,0.095,PHENIX PJ (LEE CO),ACVK
AL,36871,0.08,RUSSELL CO (RM/7057),ADQR
AL,36874,0.08,LEE COUNTY,ACUN
AL,36875,0.08,RUSSELL CO (RM/7057),ADQR
AL,36877,0.09,SMITHS STATION,DWWD
AL,36879,0.08,LEE COUNTY,ACUN
AL,36901,0.07,SUMTER COUNTY,ADYD
AL,36904,0.07,CHOCTAW COUNTY,AAZU
AL,36907,0.07,SUMTER COUNTY,ADYD
AL,36908,0.07,CHOCTAW COUNTY,AAZU
AL,36910,0.07,CHOCTAW COUNTY,AAZU
AL,36912,0.07,CHOCTAW COUNTY,AAZU
AL,36913,0.07,CHOCTAW COUNTY,AAZU
AL,36915,0.07,CHOCTAW COUNTY,AAZU
AL,36916,0.1,PENNINGTON,ABBE
AL,36919,0.07,CHOCTAW COUNTY,AAZU
AL,36921,0.07,CHOCTAW COUNTY,AAZU
AL,36922,0.07,CHOCTAW COUNTY,AAZU
AL,36925,0.11,YORK,ADZK
AR,71601,0.0975,PINE BLUFF,AEZG
AR,71602,0.0975,PINE BLUFF,AEZG
AR,71603,0.0975,PINE BLUFF,AEZG
AR,71630,0.08,DESHA COUNTY,AETR
AR,71631,0.085,BRADLEY COUNTY,AEOV
AR,71635,0.08,ASHLEY COUNTY,AEMY
AR,71638,0.105,DERMOTT,AEPM
AR,71639,0.105,DUMAS,AETT
AR,71640,0.105,EUDORA,AEPN
AR,71642,0.08,ASHLEY COUNTY,AEMY
AR,71643,0.105,GOULD,AFBB
AR,71644,0.08125,JEFFERSON COUNTY,AEZB
AR,71646,0.08,ASHLEY COUNTY,AEMY
AR,71647,0.085,BRADLEY COUNTY,AEOV
AR,71651,0.085,BRADLEY COUNTY,AEOV
AR,71652,0.0975,CLEVELAND COUNTY,AEQY
AR,71653,0.105,LAKE VILLAGE,AEPP
AR,71654,0.11,MCGEHEE,AETU
AR,71655,0.0975,MONTICELLO,AEUC
AR,71658,0.08,ASHLEY COUNTY,AEMY
AR,71659,0.08125,JEFFERSON COUNTY,AEZB
AR,71660,0.0975,CLEVELAND COUNTY,AEQY
AR,71661,0.08,ASHLEY COUNTY,AEMY
AR,71662,0.08,DESHA COUNTY,AETR
AR,71663,0.08,ASHLEY COUNTY,AEMY
AR,71665,0.0975,CLEVELAND COUNTY,AEQY
AR,71667,0.075,LINCOLN COUNTY,AFBA
AR,71670,0.08,DESHA COUNTY,AETR
AR,71671,0.095,WARREN,AEOZ
AR,71674,0.08,DESHA COUNTY,AETR
AR,71675,0.0875,DREW COUNTY,AETZ
AR,71676,0.08,ASHLEY COUNTY,AEMY
AR,71677,0.0875,DREW COUNTY,AETZ
AR,71678,0.075,LINCOLN COUNTY,AFBA
AR,71701,0.1125,CAMDEN,AFFM
AR,71720,0.095,OUACHITA COUNTY,AFFK
AR,71721,0.08,CLARK COUNTY,AEPQ
AR,71722,0.085,NEVADA COUNTY,AFEP
AR,71724,0.085,UNION COUNTY,AFLU
AR,71725,0.085,DALLAS COUNTY,AETM
AR,71726,0.095,OUACHITA COUNTY,AFFK
AR,71728,0.08,CLARK COUNTY,AEPQ
AR,71730,0.0975,EL DORADO,AFLW
AR,71731,0.0975,EL DORADO,AFLW
AR,71740,0.08,COLUMBIA COUNTY,AERC
AR,71742,0.1,FORDYCE,AETO
AR,71743,0.095,GURDON,AEPW
AR,71744,0.09,CALHOUN COUNTY,AEPA
AR,71745,0.09,CALHOUN COUNTY,AEPA
AR,71747,0.085,UNION COUNTY,AFLU
AR,71748,0.085,DALLAS COUNTY,AETM
AR,71749,0.085,UNION COUNTY,AFLU
AR,71750,0.085,UNION COUNTY,AFLU
AR,71751,0.095,OUACHITA COUNTY,AFFK
AR,71752,0.08,COLUMBIA COUNTY,AERC
AR,71753,0.10375,MAGNOLIA,AERE
AR,71754,0.10375,MAGNOLIA,AERE
AR,71758,0.085,UNION COUNTY,AFLU
AR,71759,0.085,UNION COUNTY,AFLU
AR,71762,0.085,UNION COUNTY,AFLU
AR,71763,0.085,DALLAS COUNTY,AETM
AR,71764,0.095,OUACHITA COUNTY,AFFK
AR,71765,0.085,UNION COUNTY,AFLU
AR,71766,0.1,THORNTON,AEPE
AR,71770,0.08,COLUMBIA COUNTY,AERC
AR,71772,0.08,CLARK COUNTY,AEPQ
AR,71801,0.095,HOPE,AEWO
AR,71820,0.0875,LITTLE RIVER COUNTY,AFBF
AR,71822,0.1075,ASHDOWN,AFBG
AR,71823,0.08875,SEVIER COUNTY,AFKJ
AR,71825,0.085,HEMPSTEAD COUNTY,AEWJ
AR,71826,0.0875,LAFAYETTE COUNTY,AEZY
AR,71827,0.0875,LAFAYETTE COUNTY,AEZY
AR,71828,0.085,NEVADA COUNTY,AFEP
AR,71831,0.085,HEMPSTEAD COUNTY,AEWJ
AR,71832,0.09875,DE QUEEN,AFKL
AR,71833,0.0925,HOWARD COUNTY,AEXD
AR,71834,0.0775,MILLER COUNTY,AFDB
AR,71835,0.085,NEVADA COUNTY,AFEP
AR,71836,0.0875,LITTLE RIVER COUNTY,AFBF
AR,71837,0.0775,MILLER COUNTY,AFDB
AR,71838,0.085,HEMPSTEAD COUNTY,AEWJ
AR,71839,0.0875,GARLAND (CITY),AFDE
AR,71840,0.0775,MILLER COUNTY,AFDB
AR,71841,0.08875,SEVIER COUNTY,AFKJ
AR,71842,0.08875,SEVIER COUNTY,AFKJ
AR,71845,0.0875,LAFAYETTE COUNTY,AEZY
AR,71846,0.08875,SEVIER COUNTY,AFKJ
AR,71847,0.085,HEMPSTEAD COUNTY,AEWJ
AR,71851,0.0925,HOWARD COUNTY,AEXD
AR,71852,0.1025,NASHVILLE,AEXG
AR,71853,0.0875,LITTLE RIVER COUNTY,AFBF
AR,71854,0.1025,TEXARKANA,AFDG
AR,71855,0.085,HEMPSTEAD COUNTY,AEWJ
AR,71857,0.095,PRESCOTT,AFEV
AR,71858,0.085,NEVADA COUNTY,AFEP
AR,71859,0.085,HEMPSTEAD COUNTY,AEWJ
AR,71860,0.0975,STAMPS,DNPR
AR,71861,0.08,COLUMBIA COUNTY,AERC
AR,71862,0.085,HEMPSTEAD COUNTY,AEWJ
AR,71864,0.085,NEVADA COUNTY,AFEP
AR,71865,0.0975,WILTON,AFBK
AR,71866,0.0875,LITTLE RIVER COUNTY,AFBF
AR,71901,0.095,HOT SPRINGS (CITY),AEVN
AR,71902,0.095,HOT SPRINGS (CITY),AEVN
AR,71903,0.095,HOT SPRINGS (CITY),AEVN
AR,71909,0.08,GARLAND COUNTY,AEVK
AR,71910,0.08,GARLAND COUNTY,AEVK
AR,71913,0.095,HOT SPRINGS (CITY),AEVN
AR,71914,0.095,HOT SPRINGS (CITY),AEVN
AR,71921,0.08,CLARK COUNTY,AEPQ
AR,71922,0.085,PIKE COUNTY,AFGL
AR,71923,0.09,ARKADELPHIA,AEPS
AR,71929,0.08,HOT SPRING COUNTY,AEWT
AR,71933,0.08,HOT SPRING COUNTY,AEWT
AR,71935,0.075,MONTGOMERY COUNTY,AFEH
AR,71937,0.085,POLK COUNTY,AFHE
AR,71940,0.085,PIKE COUNTY,AFGL
AR,71941,0.08,HOT SPRING COUNTY,AEWT
AR,71942,0.08,HOT SPRING COUNTY,AEWT
AR,71943,0.1,GLENWOOD,AFGO
AR,71944,0.085,POLK COUNTY,AFHE
AR,71945,0.085,POLK COUNTY,AFHE
AR,71949,0.08,GARLAND COUNTY,AEVK
AR,71950,0.085,PIKE COUNTY,AFGL
AR,71952,0.085,PIKE COUNTY,AFGL
AR,71953,0.095,MENA,AFHK
AR,71956,0.08,GARLAND COUNTY,AEVK
AR,71957,0.075,MONTGOMERY COUNTY,AFEH
AR,71958,0.1,MURFREESBORO,AFGR
AR,71959,0.085,PIKE COUNTY,AFGL
AR,71960,0.075,MONTGOMERY COUNTY,AFEH
AR,71961,0.075,MONTGOMERY COUNTY,AFEH
AR,71962,0.08,CLARK COUNTY,AEPQ
AR,71964,0.08,GARLAND COUNTY,AEVK
AR,71965,0.075,MONTGOMERY COUNTY,AFEH
AR,71966,0.075,MONTGOMERY COUNTY,AFEH
AR,71968,0.08,GARLAND COUNTY,AEVK
AR,71969,0.075,MONTGOMERY COUNTY,AFEH
AR,71970,0.075,MONTGOMERY COUNTY,AFEH
AR,71971,0.0925,HOWARD COUNTY,AEXD
AR,71972,0.085,POLK COUNTY,AFHE
AR,71973,0.085,POLK COUNTY,AFHE
AR,71998,0.09,ARKADELPHIA,AEPS
AR,71999,0.09,ARKADELPHIA,AEPS
AR,72001,0.09,PERRY COUNTY,AFFR
AR,72002,0.065,ARKANSAS STATE,AEMM
AR,72003,0.075,ARKANSAS COUNTY,AEMN
AR,72004,0.08125,JEFFERSON COUNTY,AEZB
AR,72005,0.0875,JACKSON COUNTY,AEYQ
AR,72006,0.085,AUGUSTA,AFOD
AR,72007,0.075,LONOKE COUNTY,AFBY
AR,72010,0.0975,BALD KNOB,AFNJ
AR,72011,0.065,ARKANSAS STATE,AEMM
AR,72012,0.0925,BEEBE,AFNI
AR,72013,0.085,VAN BUREN COUNTY,AFMF
AR,72014,0.0925,BEEDEVILLE,AEYT
AR,72015,0.09,BENTON (CITY),AFJG
